sim_idx,null_final_sync,null_order_param,null_closure_corr
51,0.7729880621751077,0.6325302835888356,0.10819886999409034
52,0.7686801730280963,0.6310624347954705,-0.05735757658583173
53,0.7088493880344184,0.6369987587073611,0.016125069432497204
54,0.6930027587681582,0.6456809995279927,-0.018458899616394266
55,0.6694033753737523,0.6222422373769682,-0.01293430023678996
56,0.7092027235394579,0.6612785837253068,0.011115377247750928
57,0.5513704771104997,0.6259523094355961,-0.07951804158767088
58,0.5396635328456847,0.6166731215869227,0.029985031143610143
59,0.7864222200449265,0.6151878967209072,0.07727562508187584
60,0.6920366805706216,0.6546139391992005,-0.04512720549459062
61,0.5845126512252841,0.5984875649922361,-0.03657593212569905
62,0.75956602730674,0.6470872033671984,-0.03594497671426701
63,0.5958652330196139,0.6385411167803013,-0.034726121641289805
64,0.5465012896272782,0.6722666119502219,0.15160936981531875
65,0.7285325679502568,0.6507227854787522,-0.041342034451447365
66,0.6322906821363149,0.6225030075225298,-0.13587521218067844
67,0.7171872009247606,0.6213017584264655,0.0394536640457243
68,0.6659356100164204,0.6742524664599554,-0.07194794777490945
69,0.5285074144944536,0.6139037460090044,-0.06519843736115122
70,0.6904130424286582,0.6423715065445653,-0.00207407323376742
71,0.58610949732433,0.6338496233937732,-0.037486932328870785
72,0.5874007616759583,0.625487868777535,-0.11772613159094408
73,0.5551017657247841,0.6583316510357099,0.07684582943963893
74,0.5995723629960896,0.6041117545364323,0.037924875809685066
75,0.5710503048631029,0.5862964603195909,-0.08935776336038657
76,0.7711548826959839,0.6733654931518864,0.0025949671934374806
77,0.6957653030154305,0.6673678070106949,0.04770597948046605
78,0.6783952145485115,0.6568715555947543,0.017436409249628877
79,0.6750316560556128,0.6407449055678492,0.008022829155378438
80,0.7459782155507586,0.6699163731941247,0.10750336408109411
81,0.693429607118358,0.609989538923174,0.10176013570855778
82,0.7176273796929842,0.6180786336740866,-0.02769455609909459
83,0.6165270074195213,0.6146844827029847,-0.019689882427249665
84,0.5801621245801492,0.6431294764123068,-0.013829230949002791
85,0.5715062838530411,0.63277448788621,0.010674201437108174
86,0.5475072370901309,0.6061085053335312,-0.01858074242074521
87,0.6188261414380692,0.6443631452066478,0.12394324561292903
88,0.6979877462531017,0.6290986468871931,-0.03388300778858009
89,0.5959620201405353,0.632014435265426,0.15410757313302534
90,0.681627915492357,0.6099052050756534,0.07120812960954344
91,0.5513347182628617,0.6114379998162649,-0.022251250997609183
92,0.5944100819481715,0.6258873019551554,-0.05265235216165927
93,0.7163933966265713,0.6748228327727622,0.04911733349041706
94,0.6881299666125686,0.6481680723532858,0.022404787890927546
95,0.7119610713344977,0.6423485204988553,-0.10449737039210374
96,0.7353574341371861,0.696269153428112,0.13165446746821777
