universe_id,detector_id,depth,detector_name
8390,19,5,D20_distance_structure
8391,2,5,D03_trajectory_divergence
8391,5,5,D06_invariant_transitions
8391,7,5,D08_neighborhood_stability
8391,10,16,D11_symmetry_breaking
8391,11,5,D12_closure
8391,12,6,D13_composition
8391,14,6,D15_self_reference
8391,15,8,D16_scale_invariance
8391,17,8,D18_separability
8392,1,12,D02_trajectory_convergence
8392,3,7,D04_recurrence
8392,4,5,D05_persistence
8392,5,44,D06_invariant_transitions
8392,7,5,D08_neighborhood_stability
8392,10,8,D11_symmetry_breaking
8392,12,6,D13_composition
8392,14,6,D15_self_reference
8392,15,8,D16_scale_invariance
8392,17,8,D18_separability
8392,19,5,D20_distance_structure
8393,1,6,D02_trajectory_convergence
8393,3,5,D04_recurrence
8393,5,22,D06_invariant_transitions
8393,12,7,D13_composition
8393,14,6,D15_self_reference
8393,18,10,D19_boundary_formation
8393,19,5,D20_distance_structure
8394,1,6,D02_trajectory_convergence
8394,3,5,D04_recurrence
8394,4,5,D05_persistence
8394,5,20,D06_invariant_transitions
8394,12,6,D13_composition
8394,13,8,D14_hierarchy
8394,14,6,D15_self_reference
8394,15,8,D16_scale_invariance
8394,17,8,D18_separability
8394,18,10,D19_boundary_formation
8394,19,5,D20_distance_structure
8395,1,6,D02_trajectory_convergence
8395,3,5,D04_recurrence
8395,4,5,D05_persistence
8395,5,45,D06_invariant_transitions
8395,7,5,D08_neighborhood_stability
8395,11,5,D12_closure
8395,12,6,D13_composition
8395,14,6,D15_self_reference
8395,15,8,D16_scale_invariance
8395,17,8,D18_separability
8395,18,10,D19_boundary_formation
8395,19,5,D20_distance_structure
8396,1,6,D02_trajectory_convergence
8396,3,5,D04_recurrence
8396,4,5,D05_persistence
8396,5,13,D06_invariant_transitions
8396,6,8,D07_forbidden_transitions
8396,11,5,D12_closure
8396,12,6,D13_composition
8396,14,6,D15_self_reference
8396,15,8,D16_scale_invariance
8396,17,8,D18_separability
8396,18,10,D19_boundary_formation
8396,19,5,D20_distance_structure
8397,2,5,D03_trajectory_divergence
8397,5,5,D06_invariant_transitions
8397,7,5,D08_neighborhood_stability
8397,10,14,D11_symmetry_breaking
8397,11,5,D12_closure
8397,12,6,D13_composition
8397,14,6,D15_self_reference
8397,15,8,D16_scale_invariance
8397,16,5,D17_repeatability
8397,17,8,D18_separability
8398,1,6,D02_trajectory_convergence
8398,3,5,D04_recurrence
8398,4,5,D05_persistence
8398,5,48,D06_invariant_transitions
8398,6,8,D07_forbidden_transitions
8398,7,5,D08_neighborhood_stability
8398,12,6,D13_composition
8398,14,6,D15_self_reference
8398,15,8,D16_scale_invariance
8398,17,8,D18_separability
8398,18,10,D19_boundary_formation
8398,19,5,D20_distance_structure
8399,1,6,D02_trajectory_convergence
8399,3,7,D04_recurrence
8399,4,10,D05_persistence
8399,5,7,D06_invariant_transitions
8399,12,11,D13_composition
8399,14,7,D15_self_reference
8399,19,5,D20_distance_structure
8400,1,6,D02_trajectory_convergence
8400,3,5,D04_recurrence
8400,4,5,D05_persistence
8400,5,23,D06_invariant_transitions
8400,11,5,D12_closure
8400,12,6,D13_composition
8400,13,8,D14_hierarchy
8400,14,6,D15_self_reference
8400,17,8,D18_separability
8400,18,10,D19_boundary_formation
8400,19,5,D20_distance_structure
8401,1,6,D02_trajectory_convergence
8401,3,6,D04_recurrence
8401,4,5,D05_persistence
8401,7,5,D08_neighborhood_stability
8401,12,6,D13_composition
8401,14,6,D15_self_reference
8401,15,8,D16_scale_invariance
8401,17,8,D18_separability
8401,18,10,D19_boundary_formation
8401,19,5,D20_distance_structure
8402,1,6,D02_trajectory_convergence
8402,3,5,D04_recurrence
8402,4,5,D05_persistence
8402,5,14,D06_invariant_transitions
8402,6,8,D07_forbidden_transitions
8402,12,6,D13_composition
8402,13,8,D14_hierarchy
8402,14,6,D15_self_reference
8402,15,8,D16_scale_invariance
8402,17,8,D18_separability
8402,18,10,D19_boundary_formation
8402,19,5,D20_distance_structure
8403,3,5,D04_recurrence
8403,4,32,D05_persistence
8403,5,5,D06_invariant_transitions
8403,7,5,D08_neighborhood_stability
8403,10,10,D11_symmetry_breaking
8403,11,5,D12_closure
8403,12,6,D13_composition
8403,14,6,D15_self_reference
8403,15,8,D16_scale_invariance
8403,16,5,D17_repeatability
8403,17,8,D18_separability
8404,1,6,D02_trajectory_convergence
8404,3,5,D04_recurrence
8404,4,5,D05_persistence
8404,7,5,D08_neighborhood_stability
8404,12,6,D13_composition
8404,14,6,D15_self_reference
8404,15,8,D16_scale_invariance
8404,17,8,D18_separability
8404,18,10,D19_boundary_formation
8404,19,5,D20_distance_structure
8405,1,6,D02_trajectory_convergence
8405,3,5,D04_recurrence
8405,5,17,D06_invariant_transitions
8405,12,6,D13_composition
8405,14,6,D15_self_reference
8405,19,5,D20_distance_structure
8406,1,6,D02_trajectory_convergence
8406,3,7,D04_recurrence
8406,4,5,D05_persistence
8406,7,5,D08_neighborhood_stability
8406,12,7,D13_composition
8406,14,6,D15_self_reference
8406,15,8,D16_scale_invariance
8406,17,8,D18_separability
8406,19,5,D20_distance_structure
8407,1,8,D02_trajectory_convergence
8407,3,6,D04_recurrence
8407,4,5,D05_persistence
8407,7,5,D08_neighborhood_stability
8407,12,6,D13_composition
8407,14,6,D15_self_reference
8407,15,8,D16_scale_invariance
8407,17,8,D18_separability
8407,18,10,D19_boundary_formation
8407,19,5,D20_distance_structure
8408,1,6,D02_trajectory_convergence
8408,3,5,D04_recurrence
8408,4,5,D05_persistence
8408,5,14,D06_invariant_transitions
8408,6,8,D07_forbidden_transitions
8408,12,6,D13_composition
8408,14,6,D15_self_reference
8408,15,8,D16_scale_invariance
8408,17,8,D18_separability
8408,18,10,D19_boundary_formation
8408,19,5,D20_distance_structure
8409,2,5,D03_trajectory_divergence
8409,3,5,D04_recurrence
8409,5,5,D06_invariant_transitions
8409,7,5,D08_neighborhood_stability
8409,10,11,D11_symmetry_breaking
8409,11,5,D12_closure
8409,12,6,D13_composition
8409,14,6,D15_self_reference
8409,15,8,D16_scale_invariance
8409,16,5,D17_repeatability
8409,17,8,D18_separability
8410,1,6,D02_trajectory_convergence
8410,3,5,D04_recurrence
8410,4,5,D05_persistence
8410,5,43,D06_invariant_transitions
8410,6,8,D07_forbidden_transitions
8410,7,5,D08_neighborhood_stability
8410,11,5,D12_closure
8410,12,6,D13_composition
8410,14,6,D15_self_reference
8410,15,8,D16_scale_invariance
8410,17,8,D18_separability
8410,18,10,D19_boundary_formation
8410,19,5,D20_distance_structure
8411,1,6,D02_trajectory_convergence
8411,3,5,D04_recurrence
8411,12,6,D13_composition
8411,14,6,D15_self_reference
8411,17,8,D18_separability
8411,19,5,D20_distance_structure
8412,1,6,D02_trajectory_convergence
8412,3,5,D04_recurrence
8412,4,5,D05_persistence
8412,5,25,D06_invariant_transitions
8412,7,5,D08_neighborhood_stability
8412,12,6,D13_composition
8412,14,6,D15_self_reference
8412,15,8,D16_scale_invariance
8412,17,8,D18_separability
8412,18,10,D19_boundary_formation
8412,19,5,D20_distance_structure
8413,1,8,D02_trajectory_convergence
8413,3,5,D04_recurrence
8413,4,5,D05_persistence
8413,7,5,D08_neighborhood_stability
8413,12,6,D13_composition
8413,14,6,D15_self_reference
8413,15,8,D16_scale_invariance
8413,17,8,D18_separability
8413,18,10,D19_boundary_formation
8413,19,5,D20_distance_structure
8414,1,6,D02_trajectory_convergence
8414,3,5,D04_recurrence
8414,4,5,D05_persistence
8414,5,25,D06_invariant_transitions
8414,6,8,D07_forbidden_transitions
8414,12,6,D13_composition
8414,14,6,D15_self_reference
8414,15,8,D16_scale_invariance
8414,17,8,D18_separability
8414,18,10,D19_boundary_formation
8414,19,5,D20_distance_structure
8415,3,5,D04_recurrence
8415,4,32,D05_persistence
8415,5,5,D06_invariant_transitions
8415,7,5,D08_neighborhood_stability
8415,10,9,D11_symmetry_breaking
8415,11,5,D12_closure
8415,12,6,D13_composition
8415,14,6,D15_self_reference
8415,15,8,D16_scale_invariance
8415,16,5,D17_repeatability
8415,17,8,D18_separability
8416,1,6,D02_trajectory_convergence
8416,3,5,D04_recurrence
8416,4,5,D05_persistence
8416,5,44,D06_invariant_transitions
8416,6,8,D07_forbidden_transitions
8416,7,5,D08_neighborhood_stability
8416,12,6,D13_composition
8416,13,8,D14_hierarchy
8416,14,6,D15_self_reference
8416,17,8,D18_separability
8416,18,10,D19_boundary_formation
8416,19,5,D20_distance_structure
8417,1,6,D02_trajectory_convergence
8417,3,5,D04_recurrence
8417,5,23,D06_invariant_transitions
8417,11,8,D12_closure
8417,12,6,D13_composition
8417,14,6,D15_self_reference
8417,17,8,D18_separability
8417,19,5,D20_distance_structure
8418,1,6,D02_trajectory_convergence
8418,3,5,D04_recurrence
8418,4,5,D05_persistence
8418,5,15,D06_invariant_transitions
8418,6,8,D07_forbidden_transitions
8418,12,6,D13_composition
8418,14,6,D15_self_reference
8418,15,8,D16_scale_invariance
8418,17,8,D18_separability
8418,18,10,D19_boundary_formation
8418,19,5,D20_distance_structure
8419,1,6,D02_trajectory_convergence
8419,3,5,D04_recurrence
8419,4,5,D05_persistence
8419,5,47,D06_invariant_transitions
8419,7,5,D08_neighborhood_stability
8419,12,6,D13_composition
8419,14,6,D15_self_reference
8419,15,8,D16_scale_invariance
8419,17,8,D18_separability
8419,18,10,D19_boundary_formation
8419,19,5,D20_distance_structure
8420,1,6,D02_trajectory_convergence
8420,3,5,D04_recurrence
8420,4,5,D05_persistence
8420,5,15,D06_invariant_transitions
8420,6,8,D07_forbidden_transitions
8420,12,6,D13_composition
8420,14,6,D15_self_reference
8420,15,8,D16_scale_invariance
8420,17,8,D18_separability
8420,18,10,D19_boundary_formation
8420,19,5,D20_distance_structure
8421,2,5,D03_trajectory_divergence
8421,5,5,D06_invariant_transitions
8421,7,5,D08_neighborhood_stability
8421,10,14,D11_symmetry_breaking
8421,11,5,D12_closure
8421,12,6,D13_composition
8421,14,6,D15_self_reference
8421,15,8,D16_scale_invariance
8421,16,5,D17_repeatability
8421,17,8,D18_separability
8422,1,6,D02_trajectory_convergence
8422,3,5,D04_recurrence
8422,4,5,D05_persistence
8422,5,49,D06_invariant_transitions
8422,7,5,D08_neighborhood_stability
8422,8,9,D09_compression
8422,12,6,D13_composition
8422,14,6,D15_self_reference
8422,15,8,D16_scale_invariance
8422,17,8,D18_separability
8422,18,10,D19_boundary_formation
8422,19,5,D20_distance_structure
8423,1,6,D02_trajectory_convergence
8423,3,6,D04_recurrence
8423,4,21,D05_persistence
8423,5,14,D06_invariant_transitions
8423,10,15,D11_symmetry_breaking
8423,12,10,D13_composition
8423,14,6,D15_self_reference
8423,17,8,D18_separability
8424,1,6,D02_trajectory_convergence
8424,3,5,D04_recurrence
8424,4,5,D05_persistence
8424,5,29,D06_invariant_transitions
8424,7,5,D08_neighborhood_stability
8424,12,6,D13_composition
8424,14,6,D15_self_reference
8424,15,8,D16_scale_invariance
8424,17,8,D18_separability
8424,18,10,D19_boundary_formation
8424,19,5,D20_distance_structure
8425,1,6,D02_trajectory_convergence
8425,3,5,D04_recurrence
8425,4,5,D05_persistence
8425,7,5,D08_neighborhood_stability
8425,12,6,D13_composition
8425,14,6,D15_self_reference
8425,15,8,D16_scale_invariance
8425,17,8,D18_separability
8425,18,10,D19_boundary_formation
8425,19,5,D20_distance_structure
8426,1,6,D02_trajectory_convergence
8426,3,5,D04_recurrence
8426,4,5,D05_persistence
8426,5,22,D06_invariant_transitions
8426,6,8,D07_forbidden_transitions
8426,11,5,D12_closure
8426,12,6,D13_composition
8426,14,6,D15_self_reference
8426,17,8,D18_separability
8426,18,10,D19_boundary_formation
8426,19,5,D20_distance_structure
8427,3,5,D04_recurrence
8427,4,27,D05_persistence
8427,5,5,D06_invariant_transitions
8427,7,5,D08_neighborhood_stability
8427,10,8,D11_symmetry_breaking
8427,11,5,D12_closure
8427,12,6,D13_composition
8427,14,6,D15_self_reference
8427,15,8,D16_scale_invariance
8427,16,5,D17_repeatability
8427,17,8,D18_separability
8428,1,6,D02_trajectory_convergence
8428,3,5,D04_recurrence
8428,4,14,D05_persistence
8428,5,18,D06_invariant_transitions
8428,7,5,D08_neighborhood_stability
8428,12,6,D13_composition
8428,14,6,D15_self_reference
8428,15,8,D16_scale_invariance
8428,17,8,D18_separability
8428,18,10,D19_boundary_formation
8428,19,5,D20_distance_structure
8429,1,6,D02_trajectory_convergence
8429,3,7,D04_recurrence
8429,5,16,D06_invariant_transitions
8429,10,19,D11_symmetry_breaking
8429,12,8,D13_composition
8429,13,8,D14_hierarchy
8429,14,6,D15_self_reference
8429,18,10,D19_boundary_formation
8429,19,5,D20_distance_structure
8430,1,6,D02_trajectory_convergence
8430,3,5,D04_recurrence
8430,4,5,D05_persistence
8430,5,22,D06_invariant_transitions
8430,12,6,D13_composition
8430,14,6,D15_self_reference
8430,17,8,D18_separability
8430,18,10,D19_boundary_formation
8430,19,5,D20_distance_structure
8431,1,6,D02_trajectory_convergence
8431,3,5,D04_recurrence
8431,4,5,D05_persistence
8431,7,5,D08_neighborhood_stability
8431,12,6,D13_composition
8431,14,6,D15_self_reference
8431,15,8,D16_scale_invariance
8431,17,8,D18_separability
8431,18,10,D19_boundary_formation
8431,19,5,D20_distance_structure
8432,1,6,D02_trajectory_convergence
8432,3,5,D04_recurrence
8432,4,5,D05_persistence
8432,5,17,D06_invariant_transitions
8432,6,8,D07_forbidden_transitions
8432,12,6,D13_composition
8432,14,6,D15_self_reference
8432,15,8,D16_scale_invariance
8432,17,8,D18_separability
8432,18,10,D19_boundary_formation
8432,19,5,D20_distance_structure
8433,2,5,D03_trajectory_divergence
8433,3,5,D04_recurrence
8433,5,5,D06_invariant_transitions
8433,7,5,D08_neighborhood_stability
8433,10,15,D11_symmetry_breaking
8433,11,5,D12_closure
8433,12,6,D13_composition
8433,14,6,D15_self_reference
8433,15,8,D16_scale_invariance
8433,17,8,D18_separability
8434,1,6,D02_trajectory_convergence
8434,3,5,D04_recurrence
8434,4,5,D05_persistence
8434,5,43,D06_invariant_transitions
8434,7,5,D08_neighborhood_stability
8434,12,6,D13_composition
8434,14,6,D15_self_reference
8434,17,8,D18_separability
8434,18,10,D19_boundary_formation
8434,19,5,D20_distance_structure
8435,1,6,D02_trajectory_convergence
8435,3,5,D04_recurrence
8435,5,13,D06_invariant_transitions
8435,12,7,D13_composition
8435,14,6,D15_self_reference
8435,18,10,D19_boundary_formation
8435,19,5,D20_distance_structure
8436,1,6,D02_trajectory_convergence
8436,3,5,D04_recurrence
8436,4,5,D05_persistence
8436,5,48,D06_invariant_transitions
8436,7,5,D08_neighborhood_stability
8436,11,5,D12_closure
8436,12,6,D13_composition
8436,14,6,D15_self_reference
8436,15,8,D16_scale_invariance
8436,17,8,D18_separability
8436,18,10,D19_boundary_formation
8436,19,5,D20_distance_structure
8437,1,8,D02_trajectory_convergence
8437,3,5,D04_recurrence
8437,4,5,D05_persistence
8437,7,5,D08_neighborhood_stability
8437,12,6,D13_composition
8437,14,6,D15_self_reference
8437,15,8,D16_scale_invariance
8437,17,8,D18_separability
8437,18,10,D19_boundary_formation
8437,19,5,D20_distance_structure
8438,1,6,D02_trajectory_convergence
8438,3,5,D04_recurrence
8438,4,5,D05_persistence
8438,5,12,D06_invariant_transitions
8438,6,8,D07_forbidden_transitions
8438,12,6,D13_composition
8438,14,6,D15_self_reference
8438,15,8,D16_scale_invariance
8438,17,8,D18_separability
8438,18,10,D19_boundary_formation
8438,19,5,D20_distance_structure
8439,3,5,D04_recurrence
8439,4,32,D05_persistence
8439,5,5,D06_invariant_transitions
8439,7,5,D08_neighborhood_stability
8439,10,13,D11_symmetry_breaking
8439,11,5,D12_closure
8439,12,6,D13_composition
8439,14,6,D15_self_reference
8439,15,8,D16_scale_invariance
8439,16,5,D17_repeatability
8439,17,8,D18_separability
8440,1,6,D02_trajectory_convergence
8440,3,8,D04_recurrence
8440,4,6,D05_persistence
8440,7,5,D08_neighborhood_stability
8440,8,8,D09_compression
8440,10,8,D11_symmetry_breaking
8440,12,6,D13_composition
8440,14,6,D15_self_reference
8440,15,8,D16_scale_invariance
8440,17,8,D18_separability
8440,19,5,D20_distance_structure
8441,1,6,D02_trajectory_convergence
8441,3,6,D04_recurrence
8441,5,10,D06_invariant_transitions
8441,12,8,D13_composition
8441,13,8,D14_hierarchy
8441,14,6,D15_self_reference
8441,18,10,D19_boundary_formation
8441,19,5,D20_distance_structure
8442,1,6,D02_trajectory_convergence
8442,3,5,D04_recurrence
8442,4,5,D05_persistence
8442,5,27,D06_invariant_transitions
8442,7,5,D08_neighborhood_stability
8442,12,6,D13_composition
8442,14,6,D15_self_reference
8442,17,8,D18_separability
8442,18,10,D19_boundary_formation
8442,19,5,D20_distance_structure
8443,1,8,D02_trajectory_convergence
8443,3,5,D04_recurrence
8443,4,5,D05_persistence
8443,7,5,D08_neighborhood_stability
8443,12,6,D13_composition
8443,14,6,D15_self_reference
8443,15,8,D16_scale_invariance
8443,17,8,D18_separability
8443,18,10,D19_boundary_formation
8443,19,5,D20_distance_structure
8444,1,6,D02_trajectory_convergence
8444,3,5,D04_recurrence
8444,4,5,D05_persistence
8444,5,14,D06_invariant_transitions
8444,6,8,D07_forbidden_transitions
8444,12,6,D13_composition
8444,13,8,D14_hierarchy
8444,14,6,D15_self_reference
8444,15,8,D16_scale_invariance
8444,17,8,D18_separability
8444,18,10,D19_boundary_formation
8444,19,5,D20_distance_structure
8445,3,5,D04_recurrence
8445,4,30,D05_persistence
8445,5,5,D06_invariant_transitions
8445,7,5,D08_neighborhood_stability
8445,10,8,D11_symmetry_breaking
8445,11,5,D12_closure
8445,12,6,D13_composition
8445,14,6,D15_self_reference
8445,15,8,D16_scale_invariance
8445,16,5,D17_repeatability
8445,17,8,D18_separability
8446,1,6,D02_trajectory_convergence
8446,3,5,D04_recurrence
8446,4,5,D05_persistence
8446,5,48,D06_invariant_transitions
8446,7,5,D08_neighborhood_stability
8446,12,6,D13_composition
8446,14,6,D15_self_reference
8446,17,8,D18_separability
8446,18,10,D19_boundary_formation
8446,19,5,D20_distance_structure
8447,1,6,D02_trajectory_convergence
8447,3,5,D04_recurrence
8447,11,29,D12_closure
8447,12,6,D13_composition
8447,14,6,D15_self_reference
8447,17,8,D18_separability
8447,19,5,D20_distance_structure
8448,1,6,D02_trajectory_convergence
8448,3,5,D04_recurrence
8448,4,5,D05_persistence
8448,5,34,D06_invariant_transitions
8448,7,5,D08_neighborhood_stability
8448,12,6,D13_composition
8448,14,6,D15_self_reference
8448,17,8,D18_separability
8448,18,10,D19_boundary_formation
8448,19,5,D20_distance_structure
